#BeginHeader,62,,,,,,,,
#FormatType,NR-500\NORMAL,,,,,,,,
#FormatVersion,R4.00.00,,,,,,,,
タイトル,,,,,,,,,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
2022/7/4 10:46,73000,-19.08,-0.95,30.92,,,,,
2022/7/4 10:46,73000,-19.08,-0.95,30.92,,,,,
2022/7/4 10:46,73000,-19.06,-1,30.9,,,,,
2022/7/4 10:46,73000,-19.06,-1,30.9,,,,,
2022/7/4 10:46,73000,-19.04,-1,30.88,,,,,
2022/7/4 10:47,73000,-19.02,-0.95,30.88,,,,,
2022/7/4 10:47,73000,-19,-0.95,30.86,,,,,
2022/7/4 10:47,73000,-18.98,-1.05,30.84,,,,,
2022/7/4 10:47,73000,-18.98,-1.05,30.82,,,,,
2022/7/4 10:47,73000,-18.96,-1,30.8,,,,,
2022/7/4 10:47,73000,-18.94,-1.05,30.78,,,,,
2022/7/4 10:47,73000,-18.94,-1.1,30.76,,,,,
2022/7/4 10:47,73000,-18.92,-1.15,30.74,,,,,
2022/7/4 10:47,73000,-18.92,-1.05,30.74,,,,,
2022/7/4 10:47,73000,-18.92,-1.05,30.72,,,,,
2022/7/4 10:47,73000,-18.9,-1.05,30.72,,,,,
2022/7/4 10:47,73000,-18.9,-1.05,30.72,,,,,
2022/7/4 10:47,73000,-18.9,-1.05,30.72,,,,,
2022/7/4 10:47,73000,-18.9,-1.05,30.72,,,,,
2022/7/4 10:47,73000,-18.9,-1,30.72,,,,,
2022/7/4 10:47,73000,-18.9,-1,30.72,,,,,
2022/7/4 10:47,73000,-18.88,-1,30.72,,,,,
2022/7/4 10:47,73000,-18.88,-1,30.7,,,,,
2022/7/4 10:47,73000,-18.88,-1,30.72,,,,,
2022/7/4 10:47,73000,-18.88,-0.95,30.7,,,,,
2022/7/4 10:47,73000,-18.88,-0.95,30.72,,,,,
2022/7/4 10:47,73000,-18.88,-0.95,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.95,30.72,,,,,
2022/7/4 10:47,73000,-18.88,-0.95,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.95,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.9,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.9,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.9,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.9,30.72,,,,,
2022/7/4 10:47,73000,-18.88,-0.85,30.72,,,,,
2022/7/4 10:47,73000,-18.88,-0.85,30.72,,,,,
2022/7/4 10:47,73000,-18.88,-0.85,30.72,,,,,
2022/7/4 10:47,73000,-18.88,-0.85,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.85,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.85,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.8,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.8,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.75,30.72,,,,,
2022/7/4 10:47,73000,-18.86,-0.75,30.72,,,,,
2022/7/4 10:47,73000,-18.84,-0.75,30.72,,,,,
2022/7/4 10:47,73000,-18.84,0.8,30.7,,,,,
2022/7/4 10:47,73000,-18.84,3.6,30.72,,,,,
2022/7/4 10:47,73000,-18.82,5.55,30.7,,,,,
2022/7/4 10:47,73000,-18.84,6.85,30.7,,,,,
2022/7/4 10:47,73000,-18.82,3.85,30.68,,,,,
2022/7/4 10:47,73000,-18.82,2.6,30.68,,,,,
2022/7/4 10:47,73000,-18.82,1.8,30.66,,,,,
2022/7/4 10:47,73000,-18.82,1.45,30.66,,,,,
2022/7/4 10:47,73000,-18.8,3.15,30.66,,,,,
2022/7/4 10:47,73000,-18.8,4.8,30.66,,,,,
2022/7/4 10:47,73000,-18.8,6.35,30.64,,,,,
2022/7/4 10:47,73000,-18.8,7.65,30.64,,,,,
2022/7/4 10:47,73000,-18.8,8.4,30.64,,,,,
2022/7/4 10:47,73000,-18.8,8.4,30.62,,,,,
2022/7/4 10:47,73000,-18.78,8.3,30.62,,,,,
2022/7/4 10:47,73000,-18.8,7.8,30.62,,,,,
2022/7/4 10:47,73000,-18.8,3.2,30.62,,,,,
2022/7/4 10:47,73000,-18.78,5,30.6,,,,,
2022/7/4 10:47,73000,-18.78,5.8,30.6,,,,,
2022/7/4 10:47,73000,-18.78,6.25,30.58,,,,,
2022/7/4 10:48,73000,-18.78,6.25,30.58,,,,,
2022/7/4 10:48,73000,-18.78,5.65,30.58,,,,,
2022/7/4 10:48,73000,-18.78,3.85,30.58,,,,,
2022/7/4 10:48,73000,-18.78,3.45,30.58,,,,,
2022/7/4 10:48,73000,-18.78,2.95,30.58,,,,,
2022/7/4 10:48,73000,-18.78,2.8,30.58,,,,,
2022/7/4 10:48,73000,-18.78,1.75,30.58,,,,,
2022/7/4 10:48,73000,-18.76,2.45,30.58,,,,,
2022/7/4 10:48,73000,-18.76,2.9,30.58,,,,,
2022/7/4 10:48,73000,-18.76,2.3,30.56,,,,,
2022/7/4 10:48,73000,-18.76,1.6,30.56,,,,,
2022/7/4 10:48,73000,-18.76,1.95,30.56,,,,,
2022/7/4 10:48,73000,-18.76,2.2,30.56,,,,,
2022/7/4 10:48,73000,-18.76,2.55,30.56,,,,,
2022/7/4 10:48,73000,-18.74,2.9,30.56,,,,,
2022/7/4 10:48,73000,-18.74,3.05,30.56,,,,,
2022/7/4 10:48,73000,-18.74,3.2,30.56,,,,,
2022/7/4 10:48,73000,-18.74,3.5,30.56,,,,,
2022/7/4 10:48,73000,-18.74,3.8,30.56,,,,,
2022/7/4 10:48,73000,-18.74,3.45,30.56,,,,,
2022/7/4 10:48,73000,-18.74,4.9,30.56,,,,,
2022/7/4 10:48,73000,-18.74,6.6,30.56,,,,,
2022/7/4 10:48,73000,-18.72,6.3,30.56,,,,,
2022/7/4 10:48,73000,-18.74,3.7,30.56,,,,,
2022/7/4 10:48,73000,-18.74,2.2,30.56,,,,,
2022/7/4 10:48,73000,-18.74,1.7,30.56,,,,,
2022/7/4 10:48,73000,-18.72,1.75,30.54,,,,,
2022/7/4 10:48,73000,-18.72,2.25,30.54,,,,,
2022/7/4 10:48,73000,-18.72,0.4,30.54,,,,,
2022/7/4 10:48,73000,-18.72,0.6,30.54,,,,,
2022/7/4 10:48,73000,-18.72,1.3,30.54,,,,,
2022/7/4 10:48,73000,-18.72,1.25,30.54,,,,,
2022/7/4 10:48,73000,-18.72,2.8,30.54,,,,,
2022/7/4 10:48,73000,-18.74,0.9,30.56,,,,,
2022/7/4 10:48,73000,-18.74,0.65,30.56,,,,,
2022/7/4 10:48,73000,-18.74,0.75,30.56,,,,,
2022/7/4 10:48,73000,-18.76,1.75,30.58,,,,,
2022/7/4 10:48,73000,-18.78,1.5,30.58,,,,,
2022/7/4 10:48,73000,-18.78,3.3,30.6,,,,,
2022/7/4 10:48,73000,-18.8,4,30.62,,,,,
2022/7/4 10:48,73000,-18.8,4.35,30.62,,,,,
2022/7/4 10:48,73000,-18.82,4.8,30.64,,,,,
2022/7/4 10:48,73000,-18.82,0.3,30.64,,,,,
2022/7/4 10:48,73000,-18.82,0.2,30.66,,,,,
2022/7/4 10:48,73000,-18.82,0.2,30.66,,,,,
2022/7/4 10:48,73000,-18.82,0.45,30.66,,,,,
2022/7/4 10:48,73000,-18.82,1.05,30.66,,,,,
2022/7/4 10:48,73000,-18.8,0.65,30.66,,,,,
2022/7/4 10:48,73000,-18.8,0.3,30.66,,,,,
2022/7/4 10:48,73000,-18.8,0.5,30.64,,,,,
2022/7/4 10:48,73000,-18.78,0.25,30.64,,,,,
2022/7/4 10:48,73000,-18.76,0.85,30.62,,,,,
2022/7/4 10:48,73000,-18.74,1.45,30.6,,,,,
2022/7/4 10:48,73000,-18.72,1.25,30.58,,,,,
2022/7/4 10:48,73000,-18.72,-2.6,30.58,,,,,
2022/7/4 10:48,73000,-18.7,2.4,30.56,,,,,
2022/7/4 10:48,73000,-18.68,4.85,30.54,,,,,
2022/7/4 10:48,73000,-18.68,3.8,30.54,,,,,
2022/7/4 10:48,73000,-18.66,2.9,30.54,,,,,
2022/7/4 10:48,73000,-18.66,4.1,30.52,,,,,
2022/7/4 10:49,73000,-18.64,4.95,30.5,,,,,
2022/7/4 10:49,73000,-18.64,6.5,30.48,,,,,
2022/7/4 10:49,73000,-18.64,7.95,30.48,,,,,
2022/7/4 10:49,73000,-18.64,10.95,30.46,,,,,
2022/7/4 10:49,73000,-18.64,30.65,30.46,,,,,
2022/7/4 10:49,73000,-18.64,30.65,30.46,,,,,
2022/7/4 10:49,73000,-18.64,30.7,30.46,,,,,
2022/7/4 10:49,73000,-18.64,29.2,30.46,,,,,
2022/7/4 10:49,73000,-18.64,28.15,30.46,,,,,
2022/7/4 10:49,73000,-18.64,24.6,30.46,,,,,
2022/7/4 10:49,73000,-18.62,16.75,30.46,,,,,
2022/7/4 10:49,73000,-18.64,13.85,30.46,,,,,
2022/7/4 10:49,73000,-18.64,12.5,30.46,,,,,
2022/7/4 10:49,73000,-18.62,11.65,30.46,,,,,
2022/7/4 10:49,73000,-18.64,7.7,30.46,,,,,
2022/7/4 10:49,73000,-18.64,5.75,30.48,,,,,
2022/7/4 10:49,73000,-18.62,3.85,30.48,,,,,
2022/7/4 10:49,73000,-18.64,5.2,30.48,,,,,
2022/7/4 10:49,73000,-18.62,5.6,30.48,,,,,
2022/7/4 10:49,73000,-18.62,8.55,30.48,,,,,
2022/7/4 10:49,73000,-18.62,13.35,30.46,,,,,
2022/7/4 10:49,73000,-18.62,15.9,30.46,,,,,
2022/7/4 10:49,73000,-18.6,18.25,30.46,,,,,
2022/7/4 10:49,73000,-18.6,20.1,30.46,,,,,
2022/7/4 10:49,73000,-18.62,21.7,30.48,,,,,
2022/7/4 10:49,73000,-18.62,22.35,30.46,,,,,
2022/7/4 10:49,73000,-18.62,23,30.46,,,,,
2022/7/4 10:49,73000,-18.62,23.55,30.48,,,,,
2022/7/4 10:49,73000,-18.62,24,30.48,,,,,
2022/7/4 10:49,73000,-18.62,24.35,30.48,,,,,
2022/7/4 10:49,73000,-18.62,24.55,30.48,,,,,
2022/7/4 10:49,73000,-18.62,24.85,30.48,,,,,
2022/7/4 10:49,73000,-18.62,25.05,30.48,,,,,
2022/7/4 10:49,73000,-18.62,25.3,30.48,,,,,
2022/7/4 10:49,73000,-18.62,25.45,30.48,,,,,
2022/7/4 10:49,73000,-18.62,25.55,30.48,,,,,
2022/7/4 10:49,73000,-18.62,25.65,30.48,,,,,
2022/7/4 10:49,73000,-18.64,25.85,30.5,,,,,
2022/7/4 10:49,73000,-18.64,26,30.5,,,,,
2022/7/4 10:49,73000,-18.64,26.05,30.52,,,,,
2022/7/4 10:49,73000,-18.64,25.95,30.52,,,,,
2022/7/4 10:49,73000,-18.64,17.25,30.52,,,,,
2022/7/4 10:49,73000,-18.64,6.75,30.52,,,,,
2022/7/4 10:49,73000,-18.64,4.05,30.54,,,,,
2022/7/4 10:49,73000,-18.64,0.2,30.54,,,,,
2022/7/4 10:49,73000,-18.64,0.15,30.54,,,,,
2022/7/4 10:49,73000,-18.64,0.15,30.54,,,,,
2022/7/4 10:49,73000,-18.66,0.1,30.54,,,,,
2022/7/4 10:49,73000,-18.64,0.1,30.54,,,,,
2022/7/4 10:49,73000,-18.64,0.15,30.54,,,,,
2022/7/4 10:49,73000,-18.64,0.15,30.54,,,,,
2022/7/4 10:49,73000,-18.64,0.1,30.56,,,,,
2022/7/4 10:49,73000,-18.64,0.05,30.56,,,,,
2022/7/4 10:49,73000,-18.64,0.15,30.56,,,,,
2022/7/4 10:49,73000,-18.64,1.65,30.56,,,,,
2022/7/4 10:49,73000,-18.62,0.1,30.54,,,,,
2022/7/4 10:49,73000,-18.62,-0.05,30.54,,,,,
2022/7/4 10:49,73000,-18.6,-0.05,30.54,,,,,
2022/7/4 10:49,73000,-18.6,-0.05,30.52,,,,,
2022/7/4 10:49,73000,-18.58,1.6,30.52,,,,,
2022/7/4 10:50,73000,-18.58,5.4,30.52,,,,,
2022/7/4 10:50,73000,-18.56,10.9,30.48,,,,,
2022/7/4 10:50,73000,-18.54,13.85,30.48,,,,,
2022/7/4 10:50,73000,-18.54,15.5,30.46,,,,,
2022/7/4 10:50,73000,-18.52,16.8,30.46,,,,,
2022/7/4 10:50,73000,-18.5,17.9,30.44,,,,,
2022/7/4 10:50,73000,-18.5,19.15,30.42,,,,,
2022/7/4 10:50,73000,-18.48,20.2,30.4,,,,,
2022/7/4 10:50,73000,-18.48,21.1,30.4,,,,,
2022/7/4 10:50,73000,-18.48,21.7,30.4,,,,,
2022/7/4 10:50,73000,-18.48,22.15,30.4,,,,,
2022/7/4 10:50,73000,-18.48,22.7,30.38,,,,,
2022/7/4 10:50,73000,-18.48,23.1,30.4,,,,,
2022/7/4 10:50,73000,-18.48,23.4,30.4,,,,,
2022/7/4 10:50,73000,-18.5,23.75,30.4,,,,,
2022/7/4 10:50,73000,-18.5,24.1,30.42,,,,,
2022/7/4 10:50,73000,-18.5,24.45,30.42,,,,,
2022/7/4 10:50,73000,-18.52,24.8,30.44,,,,,
2022/7/4 10:50,73000,-18.54,6,30.44,,,,,
2022/7/4 10:50,73000,-18.54,1.9,30.46,,,,,
2022/7/4 10:50,73000,-18.56,1.6,30.46,,,,,
2022/7/4 10:50,73000,-18.56,1.7,30.46,,,,,
2022/7/4 10:50,73000,-18.56,1,30.48,,,,,
2022/7/4 10:50,73000,-18.56,0.55,30.48,,,,,
2022/7/4 10:50,73000,-18.56,0.45,30.48,,,,,
2022/7/4 10:50,73000,-18.56,0.5,30.48,,,,,
2022/7/4 10:50,73000,-18.54,0.2,30.48,,,,,
2022/7/4 10:50,73000,-18.54,0.1,30.48,,,,,
2022/7/4 10:50,73000,-18.52,0.05,30.48,,,,,
2022/7/4 10:50,73000,-18.5,0,30.46,,,,,
2022/7/4 10:50,73000,-18.48,0,30.46,,,,,
2022/7/4 10:50,73000,-18.48,0,30.42,,,,,
2022/7/4 10:50,73000,-18.46,-0.05,30.42,,,,,
2022/7/4 10:50,73000,-18.44,-0.1,30.4,,,,,
2022/7/4 10:50,73000,-18.44,-0.05,30.38,,,,,
2022/7/4 10:50,73000,-18.42,-0.1,30.38,,,,,
2022/7/4 10:50,73000,-18.42,-0.1,30.36,,,,,
2022/7/4 10:50,73000,-18.4,-0.1,30.36,,,,,
2022/7/4 10:50,73000,-18.4,-0.05,30.34,,,,,
2022/7/4 10:50,73000,-18.4,-0.05,30.34,,,,,
2022/7/4 10:50,73000,-18.4,-0.05,30.34,,,,,
2022/7/4 10:50,73000,-18.4,-0.05,30.34,,,,,
2022/7/4 10:50,73000,-18.42,0,30.34,,,,,
2022/7/4 10:50,73000,-18.42,0.15,30.34,,,,,
2022/7/4 10:50,73000,-18.42,0.2,30.36,,,,,
2022/7/4 10:50,73000,-18.44,0.35,30.36,,,,,
2022/7/4 10:50,73000,-18.46,1.5,30.38,,,,,
2022/7/4 10:50,73000,-18.46,2.5,30.4,,,,,
2022/7/4 10:50,73000,-18.48,2.35,30.42,,,,,
2022/7/4 10:50,73000,-18.48,0.05,30.44,,,,,
2022/7/4 10:50,73000,-18.5,-0.1,30.44,,,,,
2022/7/4 10:50,73000,-18.5,-0.05,30.44,,,,,
2022/7/4 10:50,73000,-18.5,-0.2,30.46,,,,,
2022/7/4 10:50,73000,-18.5,-0.2,30.46,,,,,
2022/7/4 10:50,73000,-18.48,-0.2,30.46,,,,,
2022/7/4 10:50,73000,-18.48,-0.25,30.44,,,,,
2022/7/4 10:50,73000,-18.46,-0.25,30.44,,,,,
2022/7/4 10:50,73000,-18.44,-0.3,30.44,,,,,
2022/7/4 10:50,73000,-18.42,-0.3,30.42,,,,,
2022/7/4 10:50,73000,-18.4,-0.3,30.42,,,,,
2022/7/4 10:51,73000,-18.38,-0.35,30.38,,,,,
2022/7/4 10:51,73000,-18.36,-0.4,30.36,,,,,
2022/7/4 10:51,73000,-18.34,-0.45,30.34,,,,,
2022/7/4 10:51,73000,-18.34,-0.4,30.32,,,,,
2022/7/4 10:51,73000,-18.34,-0.3,30.32,,,,,
2022/7/4 10:51,73000,-18.36,-0.25,30.34,,,,,
2022/7/4 10:51,73000,-18.38,-0.25,30.36,,,,,
2022/7/4 10:51,73000,-18.42,-0.2,30.4,,,,,
2022/7/4 10:51,73000,-18.44,-0.15,30.42,,,,,
2022/7/4 10:51,73000,-18.46,-0.2,30.46,,,,,
2022/7/4 10:51,73000,-18.46,0,30.46,,,,,
2022/7/4 10:51,73000,-18.44,-0.05,30.46,,,,,
2022/7/4 10:51,73000,-18.44,-0.2,30.46,,,,,
2022/7/4 10:51,73000,-18.4,-0.2,30.44,,,,,
2022/7/4 10:51,73000,-18.38,-0.15,30.42,,,,,
2022/7/4 10:51,73000,-18.36,-0.2,30.38,,,,,
2022/7/4 10:51,73000,-18.32,-0.25,30.36,,,,,
2022/7/4 10:51,73000,-18.3,-0.35,30.34,,,,,
2022/7/4 10:51,73000,-18.3,-0.3,30.32,,,,,
2022/7/4 10:51,73000,-18.3,-0.3,30.32,,,,,
2022/7/4 10:51,73000,-18.3,-0.2,30.32,,,,,
2022/7/4 10:51,73000,-18.32,-0.15,30.32,,,,,
2022/7/4 10:51,73000,-18.34,-0.1,30.34,,,,,
2022/7/4 10:51,73000,-18.36,-0.1,30.36,,,,,
2022/7/4 10:51,73000,-18.38,-0.1,30.4,,,,,
2022/7/4 10:51,73000,-18.4,-0.05,30.42,,,,,
2022/7/4 10:51,73000,-18.4,-0.05,30.44,,,,,
2022/7/4 10:51,73000,-18.4,0,30.44,,,,,
2022/7/4 10:51,73000,-18.42,0.15,30.46,,,,,
2022/7/4 10:51,73000,-18.42,0.1,30.48,,,,,
2022/7/4 10:51,73000,-18.42,0.05,30.46,,,,,
2022/7/4 10:51,73000,-18.4,0.05,30.46,,,,,
2022/7/4 10:51,73000,-18.4,0,30.46,,,,,
2022/7/4 10:51,73000,-18.38,0,30.46,,,,,
2022/7/4 10:51,73000,-18.36,0,30.44,,,,,
2022/7/4 10:51,73000,-18.34,0,30.42,,,,,
2022/7/4 10:51,73000,-18.32,0,30.42,,,,,
2022/7/4 10:51,73000,-18.3,0,30.38,,,,,
2022/7/4 10:51,73000,-18.28,-0.05,30.38,,,,,
2022/7/4 10:51,73000,-18.26,-0.05,30.36,,,,,
2022/7/4 10:51,73000,-18.26,-0.1,30.34,,,,,
2022/7/4 10:51,73000,-18.24,-0.1,30.32,,,,,
2022/7/4 10:51,73000,-18.24,-0.1,30.32,,,,,
2022/7/4 10:51,73000,-18.24,-0.1,30.3,,,,,
2022/7/4 10:51,73000,-18.22,-0.1,30.3,,,,,
2022/7/4 10:51,73000,-18.22,-0.1,30.3,,,,,
2022/7/4 10:51,73000,-18.22,-0.1,30.28,,,,,
2022/7/4 10:51,73000,-18.22,-0.05,30.28,,,,,
2022/7/4 10:51,73000,-18.22,-0.05,30.28,,,,,
2022/7/4 10:51,73000,-18.24,-0.05,30.28,,,,,
2022/7/4 10:51,73000,-18.24,0,30.3,,,,,
2022/7/4 10:51,73000,-18.24,0,30.3,,,,,
2022/7/4 10:51,73000,-18.24,0,30.3,,,,,
2022/7/4 10:51,73000,-18.24,0.05,30.32,,,,,
2022/7/4 10:51,73000,-18.26,0.05,30.34,,,,,
2022/7/4 10:51,73000,-18.28,0.1,30.36,,,,,
2022/7/4 10:51,73000,-18.28,-0.2,30.38,,,,,
2022/7/4 10:51,73000,-18.3,-0.15,30.4,,,,,
2022/7/4 10:51,73000,-18.32,-0.1,30.42,,,,,
2022/7/4 10:51,73000,-18.32,-0.1,30.42,,,,,
2022/7/4 10:52,73000,-18.32,-0.1,30.44,,,,,
2022/7/4 10:52,73000,-18.32,-0.1,30.44,,,,,
2022/7/4 10:52,73000,-18.32,-0.15,30.46,,,,,
2022/7/4 10:52,73000,-18.32,-0.15,30.46,,,,,
2022/7/4 10:52,73000,-18.3,-0.2,30.46,,,,,
2022/7/4 10:52,73000,-18.3,-0.25,30.46,,,,,
2022/7/4 10:52,73000,-18.28,-0.25,30.44,,,,,
2022/7/4 10:52,73000,-18.28,-0.3,30.44,,,,,
2022/7/4 10:52,73000,-18.26,-0.3,30.44,,,,,
2022/7/4 10:52,73000,-18.26,-0.3,30.42,,,,,
2022/7/4 10:52,73000,-18.24,-0.3,30.42,,,,,
2022/7/4 10:52,73000,-18.24,-0.3,30.4,,,,,
2022/7/4 10:52,73000,-18.22,-0.35,30.38,,,,,
2022/7/4 10:52,73000,-18.2,-0.35,30.38,,,,,
2022/7/4 10:52,73000,-18.2,-0.3,30.36,,,,,
2022/7/4 10:52,73000,-18.18,-0.35,30.34,,,,,
2022/7/4 10:52,73000,-18.16,-0.35,30.34,,,,,
2022/7/4 10:52,73000,-18.16,-0.4,30.32,,,,,
2022/7/4 10:52,73000,-18.14,-0.45,30.3,,,,,
2022/7/4 10:52,73000,-18.14,-0.4,30.28,,,,,
2022/7/4 10:52,73000,-18.14,-0.4,30.28,,,,,
2022/7/4 10:52,73000,-18.14,-0.4,30.28,,,,,
2022/7/4 10:52,73000,-18.16,-0.5,30.28,,,,,
2022/7/4 10:52,73000,-18.16,-0.5,30.3,,,,,
2022/7/4 10:52,73000,-18.16,-0.5,30.3,,,,,
2022/7/4 10:52,73000,-18.16,-0.35,30.32,,,,,
2022/7/4 10:52,73000,-18.18,-0.5,30.34,,,,,
2022/7/4 10:52,73000,-18.18,-0.5,30.34,,,,,
2022/7/4 10:52,73000,-18.2,0,30.36,,,,,
2022/7/4 10:52,73000,-18.2,0.15,30.38,,,,,
2022/7/4 10:52,73000,-18.22,-0.4,30.4,,,,,
2022/7/4 10:52,73000,-18.22,0.2,30.42,,,,,
2022/7/4 10:52,73000,-18.22,-0.35,30.42,,,,,
2022/7/4 10:52,73000,-18.22,-0.3,30.44,,,,,
2022/7/4 10:52,73000,-18.24,-0.3,30.46,,,,,
2022/7/4 10:52,73000,-18.24,-0.3,30.46,,,,,
2022/7/4 10:52,73000,-18.24,-0.3,30.46,,,,,
2022/7/4 10:52,73000,-18.24,-0.3,30.48,,,,,
2022/7/4 10:52,73000,-18.22,-0.3,30.48,,,,,
2022/7/4 10:52,73000,-18.22,-0.3,30.48,,,,,
2022/7/4 10:52,73000,-18.22,-0.3,30.48,,,,,
2022/7/4 10:52,73000,-18.22,-0.35,30.48,,,,,
2022/7/4 10:52,73000,-18.2,-0.35,30.48,,,,,
2022/7/4 10:52,73000,-18.18,-0.35,30.48,,,,,
2022/7/4 10:52,73000,-18.16,-0.35,30.46,,,,,
2022/7/4 10:52,73000,-18.16,-0.4,30.44,,,,,
2022/7/4 10:52,73000,-18.14,-0.4,30.42,,,,,
2022/7/4 10:52,73000,-18.12,-0.4,30.4,,,,,
2022/7/4 10:52,73000,-18.1,-0.45,30.38,,,,,
2022/7/4 10:52,73000,-18.08,-0.45,30.36,,,,,
2022/7/4 10:52,73000,-18.06,-0.5,30.34,,,,,
2022/7/4 10:52,73000,-18.06,-0.5,30.32,,,,,
2022/7/4 10:52,73000,-18.04,-0.5,30.32,,,,,
2022/7/4 10:52,73000,-18.04,-0.5,30.3,,,,,
2022/7/4 10:52,73000,-18.04,-0.55,30.3,,,,,
2022/7/4 10:52,73000,-18.04,-0.55,30.3,,,,,
2022/7/4 10:52,73000,-18.06,-0.5,30.32,,,,,
2022/7/4 10:52,73000,-18.06,-0.5,30.34,,,,,
2022/7/4 10:52,73000,-18.1,-0.45,30.36,,,,,
2022/7/4 10:52,73000,-18.12,-0.45,30.38,,,,,
2022/7/4 10:53,73000,-18.14,-0.45,30.42,,,,,
2022/7/4 10:53,73000,-18.16,-0.4,30.46,,,,,
2022/7/4 10:53,73000,-18.16,-0.4,30.48,,,,,
2022/7/4 10:53,73000,-18.16,-0.4,30.5,,,,,
2022/7/4 10:53,73000,-18.16,-0.4,30.5,,,,,
2022/7/4 10:53,73000,-18.14,-0.4,30.5,,,,,
2022/7/4 10:53,73000,-18.14,-0.35,30.48,,,,,
2022/7/4 10:53,73000,-18.1,-0.4,30.46,,,,,
2022/7/4 10:53,73000,-18.08,-0.4,30.44,,,,,
2022/7/4 10:53,73000,-18.06,-0.55,30.42,,,,,
2022/7/4 10:53,73000,-18.04,-0.65,30.38,,,,,
2022/7/4 10:53,73000,-18.02,-0.55,30.36,,,,,
2022/7/4 10:53,73000,-18,-0.5,30.34,,,,,
2022/7/4 10:53,73000,-18,-0.5,30.34,,,,,
2022/7/4 10:53,73000,-18,-0.5,30.32,,,,,
2022/7/4 10:53,73000,-18.02,-0.5,30.34,,,,,
2022/7/4 10:53,73000,-18.02,-0.5,30.34,,,,,
2022/7/4 10:53,73000,-18.04,-0.5,30.36,,,,,
2022/7/4 10:53,73000,-18.06,-0.5,30.38,,,,,
2022/7/4 10:53,73000,-18.08,-0.5,30.4,,,,,
2022/7/4 10:53,73000,-18.08,-0.4,30.44,,,,,
2022/7/4 10:53,73000,-18.1,-0.4,30.46,,,,,
2022/7/4 10:53,73000,-18.1,-0.45,30.48,,,,,
2022/7/4 10:53,73000,-18.12,-0.4,30.48,,,,,
2022/7/4 10:53,73000,-18.1,-0.35,30.5,,,,,
2022/7/4 10:53,73000,-18.1,-0.35,30.5,,,,,
2022/7/4 10:53,73000,-18.1,-0.35,30.5,,,,,
2022/7/4 10:53,73000,-18.08,-0.4,30.5,,,,,
2022/7/4 10:53,73000,-18.06,-0.4,30.48,,,,,
2022/7/4 10:53,73000,-18.04,-0.4,30.46,,,,,
2022/7/4 10:53,73000,-18.02,-0.45,30.44,,,,,
2022/7/4 10:53,73000,-18,-0.45,30.42,,,,,
2022/7/4 10:53,73000,-17.98,-0.6,30.4,,,,,
2022/7/4 10:53,73000,-17.96,-0.5,30.38,,,,,
2022/7/4 10:53,73000,-17.96,-0.5,30.36,,,,,
2022/7/4 10:53,73000,-17.94,-0.55,30.34,,,,,
2022/7/4 10:53,73000,-17.94,-0.55,30.34,,,,,
2022/7/4 10:53,73000,-17.94,-0.55,30.32,,,,,
2022/7/4 10:53,73000,-17.94,-0.5,30.34,,,,,
2022/7/4 10:53,73000,-17.94,-0.5,30.34,,,,,
2022/7/4 10:53,73000,-17.96,-0.5,30.36,,,,,
2022/7/4 10:53,73000,-17.98,-0.45,30.38,,,,,
2022/7/4 10:53,73000,-18,-0.45,30.4,,,,,
2022/7/4 10:53,73000,-18,-0.45,30.42,,,,,
2022/7/4 10:53,73000,-18.02,-0.45,30.44,,,,,
2022/7/4 10:53,73000,-18.02,-0.4,30.46,,,,,
2022/7/4 10:53,73000,-18.04,-0.4,30.48,,,,,
2022/7/4 10:53,73000,-18.04,-0.4,30.48,,,,,
2022/7/4 10:53,73000,-18.04,-0.4,30.5,,,,,
2022/7/4 10:53,73000,-18.04,-0.4,30.5,,,,,
2022/7/4 10:53,73000,-18.04,-0.35,30.5,,,,,
2022/7/4 10:53,73000,-18.04,-0.35,30.52,,,,,
2022/7/4 10:53,73000,-18.04,-0.35,30.52,,,,,
2022/7/4 10:53,73000,-18.04,-0.35,30.52,,,,,
2022/7/4 10:53,73000,-18.04,-0.35,30.52,,,,,
2022/7/4 10:53,73000,-18.04,-0.35,30.52,,,,,
2022/7/4 10:53,73000,-18.04,-0.35,30.52,,,,,
2022/7/4 10:53,73000,-18.02,-0.35,30.52,,,,,
2022/7/4 10:53,73000,-18.02,-0.35,30.52,,,,,
2022/7/4 10:53,73000,-18.02,-0.4,30.52,,,,,
2022/7/4 10:54,73000,-18.02,-0.4,30.52,,,,,
2022/7/4 10:54,73000,-18.02,-0.4,30.52,,,,,
2022/7/4 10:54,73000,-18,-0.4,30.52,,,,,
