#BeginHeader,62
#FormatType,NR-500\NORMAL
#FormatVersion,R4.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)TH,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
収集開始日時,2022/06/22 15:57:01,267000
サンプリング周期,1s
データ数,61340
保存オプション,標準

ユニット種別共通
ユニット種別名,NR-TH08共通
実サンプリング周期,1s
計測機能設定,アベレージ回数   未使用
AD積分時間,2ms(500Hz)
ｱﾝﾁｴｲﾘｱｼﾝｸﾞﾌｨﾙﾀ,***
断線検出値,***
デジタルフィルタ,***
その他,バーンアウト値   下限値
デジタルフィルタ,***
停止予測,***

トリガ条件
マニュアルトリガ,OFF
外部トリガ入力,OFF
エッジトリガ,OFF
エッジトリガ対象ユニット,なし
プリトリガ/ポストトリガ,***
ポイント数,***

チャンネル条件,
チャンネル番号,,(1)TH-CH01,(1)TH-CH02,(1)TH-CH03
波形名,,"Channel01","Channel02","Channel03"
入力レンジ,,Pt100,Pt100,K熱電対
単位,,"ﾟC","ﾟC","ﾟC"
計測機能,,アベレージ   OFF,アベレージ   OFF,アベレージ   OFF
ホールド,,OFF,OFF,OFF
エッジトリガ,,未使用,未使用,未使用
トリガレベル,,,,
ヒステリシス,,,,
スムージング,,OFF,OFF,OFF
ポイント数,,,,
スケーリング,,OFF,OFF,OFF
2022/06/22 16:01:41,267000,32.34,-21.36,-5.40
2022/06/22 16:01:42,267000,32.32,-21.38,-5.35
2022/06/22 16:01:43,267000,32.32,-21.38,-5.30
2022/06/22 16:01:44,267000,32.32,-21.38,-5.25
2022/06/22 16:01:45,267000,32.32,-21.38,-5.20
2022/06/22 16:01:46,267000,32.34,-21.40,-5.20
2022/06/22 16:01:47,267000,32.34,-21.40,-5.15
2022/06/22 16:01:48,267000,32.34,-21.40,-5.10
2022/06/22 16:01:49,267000,32.34,-21.40,-5.05
2022/06/22 16:01:50,267000,32.34,-21.38,-5.05
2022/06/22 16:01:51,267000,32.36,-21.40,-5.00
2022/06/22 16:01:52,267000,32.36,-21.38,-5.00
2022/06/22 16:01:53,267000,32.36,-21.40,-4.95
2022/06/22 16:01:54,267000,32.36,-21.38,-4.90
2022/06/22 16:01:55,267000,32.36,-21.38,-4.90
2022/06/22 16:01:56,267000,32.36,-21.38,-4.85
2022/06/22 16:01:57,267000,32.36,-21.38,-4.85
2022/06/22 16:01:58,267000,32.36,-21.38,-4.80
2022/06/22 16:01:59,267000,32.36,-21.36,-4.80
2022/06/22 16:02:00,267000,32.34,-21.36,-4.75
2022/06/22 16:02:01,267000,32.34,-21.36,-4.75
2022/06/22 16:02:02,267000,32.32,-21.34,-4.70
2022/06/22 16:02:03,267000,32.32,-21.32,-4.70
2022/06/22 16:02:04,267000,32.28,-21.32,-4.70
2022/06/22 16:02:05,267000,32.26,-21.30,-4.65
2022/06/22 16:02:06,267000,32.22,-21.28,-4.60
2022/06/22 16:02:07,267000,32.20,-21.26,-4.55
2022/06/22 16:02:08,267000,32.18,-21.26,-4.55
2022/06/22 16:02:09,267000,32.18,-21.26,-4.50
2022/06/22 16:02:10,267000,32.20,-21.28,-4.45
2022/06/22 16:02:11,267000,32.24,-21.32,-4.45
2022/06/22 16:02:12,267000,32.26,-21.34,-4.40
2022/06/22 16:02:13,267000,32.28,-21.36,-4.40
2022/06/22 16:02:14,267000,32.30,-21.34,-4.40
2022/06/22 16:02:15,267000,32.28,-21.34,-4.35
2022/06/22 16:02:16,267000,32.28,-21.32,-4.35
2022/06/22 16:02:17,267000,32.24,-21.30,-4.35
2022/06/22 16:02:18,267000,32.20,-21.28,-4.35
2022/06/22 16:02:19,267000,32.18,-21.28,-4.30
2022/06/22 16:02:20,267000,32.18,-21.26,-4.25
2022/06/22 16:02:21,267000,32.20,-21.28,-4.20
2022/06/22 16:02:22,267000,32.24,-21.32,-4.20
2022/06/22 16:02:23,267000,32.26,-21.36,-4.15
2022/06/22 16:02:24,267000,32.30,-21.38,-4.10
2022/06/22 16:02:25,267000,32.32,-21.40,-4.05
2022/06/22 16:02:26,267000,32.34,-21.38,-4.05
2022/06/22 16:02:27,267000,32.30,-21.34,-4.10
2022/06/22 16:02:28,267000,32.24,-21.30,-4.05
2022/06/22 16:02:29,267000,32.18,-21.26,-4.05
2022/06/22 16:02:30,267000,32.16,-21.26,-4.05
2022/06/22 16:02:31,267000,32.20,-21.30,-4.00
2022/06/22 16:02:32,267000,32.24,-21.34,-4.00
2022/06/22 16:02:33,267000,32.26,-21.36,-4.00
2022/06/22 16:02:34,267000,32.28,-21.32,-4.00
2022/06/22 16:02:35,267000,32.24,-21.30,-4.00
2022/06/22 16:02:36,267000,32.18,-21.28,-4.00
2022/06/22 16:02:37,267000,32.16,-21.26,-3.95
2022/06/22 16:02:38,267000,32.18,-21.28,-3.90
2022/06/22 16:02:39,267000,32.22,-21.34,-3.90
2022/06/22 16:02:40,267000,32.26,-21.38,-3.85
2022/06/22 16:02:41,267000,32.30,-21.40,-3.80
2022/06/22 16:02:42,267000,32.32,-21.38,-3.75
2022/06/22 16:02:43,267000,32.30,-21.36,-3.75
2022/06/22 16:02:44,267000,32.26,-21.32,-3.75
2022/06/22 16:02:45,267000,32.20,-21.28,-3.75
2022/06/22 16:02:46,267000,32.16,-21.26,-3.70
2022/06/22 16:02:47,267000,32.16,-21.26,-3.70
2022/06/22 16:02:48,267000,32.18,-21.30,-3.70
2022/06/22 16:02:49,267000,32.20,-21.34,-3.65
2022/06/22 16:02:50,267000,32.24,-21.36,-3.65
2022/06/22 16:02:51,267000,32.26,-21.34,-3.65
2022/06/22 16:02:52,267000,32.26,-21.32,-3.65
2022/06/22 16:02:53,267000,32.24,-21.30,-3.65
2022/06/22 16:02:54,267000,32.18,-21.28,-3.65
2022/06/22 16:02:55,267000,32.16,-21.28,-3.65
2022/06/22 16:02:56,267000,32.14,-21.26,-3.60
2022/06/22 16:02:57,267000,32.18,-21.28,-3.55
2022/06/22 16:02:58,267000,32.20,-21.32,-3.55
2022/06/22 16:02:59,267000,32.24,-21.36,-3.50
2022/06/22 16:03:00,267000,32.28,-21.40,-3.50
2022/06/22 16:03:01,267000,32.30,-21.40,-3.45
